Acceleration - Average Points,255th,32.85,
Acceleration - Best Result,291st,7th,x1
Acceleration - Total,197th,558.53,
AutoX - Average Points,352nd,34.25,
AutoX - Best Result,287th,7th,x1
AutoX - Total,245th,582.31,
Business Presentation - Average Points,237th,51.03,
Business Presentation - Best Result,283rd,5th,x1
Business Presentation - Total,173rd,867.48,
Cost - Average Points,286th,60.79,
Cost - Best Result,227th,4th,x2
Cost - Total,186th,1033.44,
Endurance - Average Points,365th,41.73,
Endurance - Best Result,200th,4th,x1
Endurance - Total,274th,709.44,
Engineering Design - Average Points,175th,88.7,
Engineering Design - Best Result,335th,10th,x2
Engineering Design - Total,166th,1507.83,
Fuel - Average Points,281st,14.21,
Fuel - Best Result,280th,7th,x1
Fuel - Total,218th,241.64,
Points - Average Points,282nd,334.82,
Points - Total,215th,5692,
Skidpad - Average Points,285th,16.03,
Skidpad - Best Result,249th,6th,x1
Skidpad - Total,218th,272.53,
